ID,Name,Category,Subcategory,Source,Priority,Status,Mockup Version,Approved Version,Production Version,Representation,Rig,Animation,VFX,Notes
obj:2426,a small trunk,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2453,a standing mirror,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2511,a grass mat,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2512,a grass mat,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2511,NONE,NONE,NONE,
obj:2513,a grass mat,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2511,NONE,NONE,NONE,
obj:2514,a grass mat,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2511,NONE,NONE,NONE,
obj:2515,a straw mat,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2516,a straw mat,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2515,NONE,NONE,NONE,
obj:2517,a straw mat,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2515,NONE,NONE,NONE,
obj:2518,a straw mat,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2515,NONE,NONE,NONE,
obj:2596,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2600,a tapestry,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2599,NONE,NONE,NONE,
obj:2601,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2603,a wall mirror,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2604,a wall mirror,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2603,NONE,NONE,NONE,
obj:2606,an emblem,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2607,an emblem,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2606,NONE,NONE,NONE,
obj:2609,an emblem,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2606,NONE,NONE,NONE,
obj:2610,an emblem,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2606,NONE,NONE,NONE,
obj:2611,an emblem,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2606,NONE,NONE,NONE,
obj:2612,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2613,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2614,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2615,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2620,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2621,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2622,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2623,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2624,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2625,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2626,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2627,a painting,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2596,NONE,NONE,NONE,
obj:2630,a wall mirror,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2603,NONE,NONE,NONE,
obj:2645,a green tapestry,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2649,a yellow tapestry,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2648,NONE,NONE,NONE,
obj:2651,an orange tapestry,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2652,an orange tapestry,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2651,NONE,NONE,NONE,
obj:2654,a red tapestry,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2655,a red tapestry,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2654,NONE,NONE,NONE,
obj:2658,a blue tapestry,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2657,NONE,NONE,NONE,
obj:2669,a demon trophy,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2671,a wolf trophy,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2673,an orc trophy,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2674,an orc trophy,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2673,NONE,NONE,NONE,
obj:2675,a behemoth trophy,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2676,a behemoth trophy,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2675,NONE,NONE,NONE,
obj:2678,a deer trophy,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2677,NONE,NONE,NONE,
obj:2680,a cyclops trophy,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2679,NONE,NONE,NONE,
obj:2681,a dragon lord trophy,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2683,a lion trophy,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2684,a lion trophy,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2683,NONE,NONE,NONE,
obj:2685,a minotaur trophy,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2687,a feather decoration,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2689,a dried fur,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2696,a bloodspot,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2697,a bloodspot,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2696,NONE,NONE,NONE,
obj:2698,a bloodspot,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2696,NONE,NONE,NONE,
obj:2744,some pieces of wood,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2852,a red tome,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2878,a broken flask,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2892,a broken bottle,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2905,a plate,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2975,a birdcage,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2979,a globe,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2980,a water pipe,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2981,god flowers,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2984,a honey flower,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2985,a potted flower,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2987,a potted flower,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:2985,NONE,NONE,NONE,
obj:2988,exotic flowers,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2990,a football,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2991,a doll,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2993,a teddy bear,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:2994,a model ship,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3002,a voodoo doll,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3005,an elven brooch,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3010,an emerald bangle,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3017,a silver brooch,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3020,some golden fruits,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3023,a holy scarab,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3036,a violet gem,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3037,a yellow gem,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3039,a red gem,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3041,a blue gem,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3064,the orb of nature,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3068,a crystal wand,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3076,a crystal ball,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3104,a banana skin,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3107,some wood,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3109,rubbish,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3108,NONE,NONE,NONE,
obj:3110,a piece of iron,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3113,broken pottery,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3115,a bone,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3117,broken brown glass,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3118,broken green glass,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3121,a torn book,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3122,a dirty cape,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3123,worn leather boots,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3124,a burnt scroll,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3125,remains of a fish,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3126,rubbish,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3108,NONE,NONE,NONE,
obj:3127,rubbish,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3108,NONE,NONE,NONE,
obj:3128,rubbish,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3108,NONE,NONE,NONE,
obj:3129,some leaves,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3130,twigs,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3131,burnt down firewood,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3132,an animal skull,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3133,humanoid remains,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3140,wooden trash,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3135,NONE,NONE,NONE,
obj:3147,a blank rune,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3204,your own dead body,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3234,a cookbook,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3247,a djinn's lamp,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3248,a portable hole,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3251,a blood orb,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3252,the horn of sundering,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3253,a backpack of holding,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3254,a roc feather,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3464,a baking tray,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3467,a fork,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3468,a spoon,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3470,a wooden spoon,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3472,an oven spatula,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3473,a rolling pin,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3485,a telescope,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3484,NONE,NONE,NONE,
obj:3509,an inkwell,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3535,a white pawn,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3536,a white castle,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3537,a white knight,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3538,a white bishop,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3539,the white queen,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3540,the white king,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3541,a black pawn,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3542,a black castle,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3543,a black knight,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3544,a black bishop,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3545,the black queen,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3546,the black king,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3658,a red rose,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3659,a blue rose,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3660,a yellow rose,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3661,a grave flower,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3662,a love flower,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3663,a royal blossom,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3664,a royal blossom,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3663,NONE,NONE,NONE,
obj:3665,a royal blossom,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3663,NONE,NONE,NONE,
obj:3666,some sunflowers,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3667,a sunflower,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3668,a tulip,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3673,an orange star,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3674,a goat grass,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3675,an orchid,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3959,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:3960,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:3961,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:3962,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:3965,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:3966,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:3967,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:3968,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:3969,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:3970,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:3971,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:3972,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:3973,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:3974,a giant tree root,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3959,NONE,NONE,NONE,
obj:4259,a dead snake,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4260,a dead snake,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4259,NONE,NONE,NONE,
obj:4261,a dead snake,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4259,NONE,NONE,NONE,
obj:4263,a dead orc,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4264,a dead spider,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4265,a dead spider,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4264,NONE,NONE,NONE,
obj:4267,a dead rotworm,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4271,a pile of bones,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4254,NONE,NONE,NONE,
obj:4275,a dead minotaur,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4276,a pile of bones,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4254,NONE,NONE,NONE,
obj:4280,a pile of bones,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4254,NONE,NONE,NONE,
obj:4283,a dead dog,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4284,a pile of bones,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4254,NONE,NONE,NONE,
obj:4289,a pile of bones,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4254,NONE,NONE,NONE,
obj:4292,a dead bear,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4293,a dead bear,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4292,NONE,NONE,NONE,
obj:4294,a pile of bones,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4254,NONE,NONE,NONE,
obj:4296,a slain ghoul,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4297,a slain ghoul,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4296,NONE,NONE,NONE,
obj:4298,a pile of bones,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4254,NONE,NONE,NONE,
obj:4299,a dead cyclops,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4300,a pile of bones,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4254,NONE,NONE,NONE,
obj:4303,a dead rabbit,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4302,NONE,NONE,NONE,
obj:4306,a pile of bones,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4254,NONE,NONE,NONE,
obj:4307,a pile of bones,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4254,NONE,NONE,NONE,
obj:4308,a pile of bones,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4254,NONE,NONE,NONE,
obj:4309,a pile of bones,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4254,NONE,NONE,NONE,
obj:4313,a corpse,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4314,a corpse,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4313,NONE,NONE,NONE,
obj:4315,a skeleton,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4316,a skeleton,item,portable,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4315,NONE,NONE,NONE,
obj:4317,some bones,item,portable,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:477,a pedestal,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4857,a red carpet,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4854,NONE,NONE,NONE,
obj:4858,a red carpet,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4854,NONE,NONE,NONE,
obj:4859,a red carpet,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4854,NONE,NONE,NONE,
obj:4860,a red carpet,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4854,NONE,NONE,NONE,
obj:4861,a red carpet,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4854,NONE,NONE,NONE,
obj:4862,a red carpet,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4854,NONE,NONE,NONE,
obj:4979,a hawser,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:4980,a hawser,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4979,NONE,NONE,NONE,
obj:4981,a hawser,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4979,NONE,NONE,NONE,
obj:4984,a hawser,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4979,NONE,NONE,NONE,
obj:4985,a hawser,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4979,NONE,NONE,NONE,
obj:4986,a hawser,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4979,NONE,NONE,NONE,
obj:4998,a hawser,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4979,NONE,NONE,NONE,
obj:5000,a hawser,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:4979,NONE,NONE,NONE,
obj:5015,a skull,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3114,NONE,NONE,NONE,
obj:5016,a skull,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:3114,NONE,NONE,NONE,
obj:5017,some skulls,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:5018,some skulls,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:5017,NONE,NONE,NONE,
obj:5045,a flat roof,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:5047,a flat roof,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:5045,NONE,NONE,NONE,
obj:5051,a flat roof,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:5045,NONE,NONE,NONE,
obj:5057,a snake head,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:5058,a small snake head,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
obj:5059,a small snake head,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:5058,NONE,NONE,NONE,
obj:5060,a small snake head,item,unspecified,./dat/objects.srv,P2,TODO,,,,SHARED_CANDIDATE:obj:5058,NONE,NONE,NONE,
obj:571,wooden floor,item,unspecified,./dat/objects.srv,P2,TODO,,,,MESH,NONE,NONE,NONE,
